weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_relative_humidity_percent,reanalysis_specific_humidity_g_per_kg,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
10,0.0543,-0.0189,0.1837,0.1208571,75.0142857143,15.6971428571,26.5571428571,7.67142857143,32.2,22.2,8.4,16
11,0.0373,0.0018,0.1647571,0.1754857,74.0257142857,15.3828571429,26.7142857143,8.04285714286,31.7,21.7,0.3,12
12,0.0117,0.01655,0.1626714,0.1492,75.4385714286,15.1671428571,26.8571428571,7.54285714286,32.8,22.2,0.5,20
13,0.02285,0.035575,0.0701,0.08295714,76.7842857143,15.7414285714,27.1285714286,7.8,33.3,22.8,7.6,8
14,0.01886667,0.03325,0.1870571,0.1638429,76.2142857143,14.7728571429,25.6,6.01428571429,30.0,21.7,40.2,3
15,-0.0743,0.0033,0.2062167,0.2322286,73.3014285714,14.9085714286,26.3857142857,7.62857142857,32.8,20.6,3.3,13
16,0.0689,0.04426667,0.1083571,0.08502857,74.8328571429,15.8542857143,27.7285714286,8.01428571429,33.3,22.8,1.8,4
17,0.0216,0.02055,0.09744286,0.0642,81.1128571429,16.9071428571,26.8714285714,7.42857142857,34.4,21.7,163.1,1
18,0.0392,0.01195,0.1393857,0.1175571,82.0842857143,16.8171428571,26.2142857143,5.47142857143,30.0,22.2,79.8,10
19,-0.06205,-0.02765,0.1429286,0.1718429,79.1942857143,16.9471428571,27.3285714286,6.77142857143,31.7,23.3,20.5,8
20,0.0019,0.01205,0.2544143,0.2370857,76.76,17.6085714286,29.0,7.67142857143,33.3,24.4,0.3,13
21,0.05825,0.0211,0.06742857,0.07848571,73.9814285714,17.0057142857,28.7571428571,8.02857142857,33.3,23.9,0.5,10
22,,0.1007333,0.1275429,0.1072571,76.0228571429,17.2571428571,28.4571428571,7.05714285714,32.8,23.9,17.0,21
23,-0.0118,-0.0616,0.1468429,0.1657286,74.9628571429,17.5071428571,29.2,7.4,33.9,23.3,33.3,18
24,-0.0054,-0.02493333,0.1035571,0.08591429,76.1628571429,17.37,28.5428571429,7.21428571429,34.4,23.9,47.6,21
25,0.1058,0.04328,0.1976143,0.2087,74.16,17.4885714286,29.0142857143,7.5,33.9,24.4,4.3,34
26,0.2484,0.11865,0.2273429,0.1632,76.3285714286,17.9471428571,29.2714285714,6.54285714286,33.9,25.0,1.5,25
27,0.0501,0.005633333,0.22295,0.1635714,74.9214285714,17.5128571429,28.8428571429,6.67142857143,33.3,24.4,17.3,34
28,,0.05715,0.1622167,0.1797571,75.2414285714,17.5614285714,28.8714285714,6.72857142857,33.3,24.4,10.0,33
29,0.0826,0.0875,0.1183571,0.0914,75.1428571429,17.5057142857,28.5714285714,6.75714285714,33.3,24.4,21.3,40
30,-0.00695,0.0335,0.1045571,0.1148571,80.8085714286,18.3514285714,28.5714285714,6.27142857143,33.3,25.0,69.8,42
31,0.0746,0.1004,0.2338667,0.2433714,74.2642857143,17.4671428571,28.6285714286,6.14285714286,32.8,24.4,14.5,36
32,0.0156,0.03105,0.1343143,0.1158571,77.7657142857,18.4071428571,28.6142857143,5.81428571429,31.7,24.4,6.4,72
33,,0.00625,0.1273571,0.1259429,78.64,18.4114285714,28.3857142857,5.98571428571,31.7,23.3,24.9,75
34,0.0331,0.0927,0.2873286,0.2724857,78.4614285714,18.3057142857,28.4571428571,6.74285714286,33.9,23.9,35.3,76
35,0.0821,0.06376667,0.1511429,0.1315429,77.5642857143,18.0,28.3857142857,6.92857142857,33.9,23.9,20.1,92
36,,0.0433,0.2283333,0.2021857,75.3457142857,17.87,28.3142857143,6.58571428571,33.3,23.9,25.9,71
37,,0.0569,0.2385429,0.1874857,75.1957142857,17.72,28.8714285714,6.51428571429,33.9,25.0,10.4,112
38,-0.01345,0.0749,0.1525714,0.1319286,75.97,18.0371428571,28.3,6.28571428571,32.8,24.4,26.9,106
39,-0.0307,-0.00294,0.1527286,0.1446286,76.4057142857,17.9814285714,28.1714285714,6.02857142857,32.2,24.4,21.3,101
40,0.096,0.02476667,0.1853,0.1177286,77.19,18.1185714286,27.9857142857,7.24285714286,32.8,22.2,86.6,170
41,0.009,0.104,0.1181286,0.1263429,79.1785714286,18.3757142857,28.1285714286,6.91428571429,33.3,23.9,14.5,135
42,0.021,0.1326667,0.2459429,0.1897571,73.8671428571,17.8457142857,29.1,7.54285714286,33.9,24.4,10.2,106
43,,-0.00915,0.1911857,0.1764,73.6614285714,17.2757142857,27.9571428571,6.44285714286,32.2,24.4,8.6,68
44,0.1243,0.0543,0.1568143,0.1235286,81.5942857143,17.5028571429,26.2,5.4,30.6,22.2,89.2,48
45,-0.2517,-0.0486,0.2051714,0.1728833,75.35,17.2957142857,27.4428571429,6.85714285714,32.2,22.8,4.1,48
46,-0.0589,-0.06255,0.2057429,0.2025429,77.4814285714,17.0828571429,26.8142857143,6.68571428571,31.1,22.8,65.7,26
47,,,0.2044857,0.1562857,78.5257142857,17.1871428571,26.9,6.2,31.1,22.8,40.4,33
48,-0.0595,-0.04166667,0.09091667,0.1290857,70.7271428571,14.7685714286,25.4428571429,5.38571428571,28.9,22.2,36.4,29
49,,-0.04235,0.0956,0.089,75.3685714286,15.6757142857,25.8428571429,5.4,29.4,22.8,34.5,17
50,-0.13305,-0.04555,0.15144,0.1431714,78.0157142857,16.13,25.7714285714,5.08571428571,28.9,22.2,30.2,12
51,,-0.039,0.1734167,0.1501714,80.1785714286,16.3442857143,25.0714285714,4.91428571429,28.9,21.7,108.2,13
52,0.0148,0.0163,0.2072667,0.1445778,75.4485714286,15.3185714286,25.0857142857,6.24285714286,28.3,21.1,16.8,17
1,0.0006,-0.3096,0.2398143,0.1955571,76.1485714286,14.9114285714,25.4,5.3,29.4,22.2,55.5,15
2,,-0.10825,0.3304857,0.2442857,76.1314285714,14.98,24.9714285714,5.01428571429,28.3,21.1,64.8,14
3,,0.0383,0.125,0.1088429,75.6428571429,14.4885714286,24.4285714286,5.62857142857,27.8,20.6,2.5,15
4,-0.0268,-0.2153,0.1126143,0.1602143,77.1671428571,15.0657142857,24.5285714286,4.58571428571,27.8,21.1,83.1,10
5,,-0.1354,0.2233,0.1709429,73.5657142857,14.4085714286,24.5714285714,6.44285714286,28.9,20.0,3.1,9
6,-0.1117,-0.0032,0.2328429,0.2711714,70.6428571429,13.2257142857,24.2142857143,5.15714285714,27.2,21.1,35.9,2
7,0.072,-0.0631,0.1502,0.1492714,74.2285714286,14.3671428571,24.8,6.24285714286,28.3,21.1,6.4,6
8,-0.13865,-0.09506667,0.2460571,0.2281286,74.7857142857,14.5385714286,24.9,5.78571428571,28.3,21.7,13.3,8
9,,0.01542,0.2116286,0.1173429,72.66,13.9671428571,24.7428571429,5.5,27.8,21.1,12.9,5
10,-0.0889,-0.09003333,0.2232429,0.1541857,74.6814285714,14.4742857143,25.1142857143,6.11428571429,29.4,21.1,13.0,1
11,-0.3214,-0.1412,0.1106429,0.1410143,71.9342857143,13.7214285714,25.3285714286,5.81428571429,28.9,22.2,4.4,2
12,0.0449,0.02445,0.1016286,0.088,72.9157142857,13.7371428571,25.2,7.04285714286,30.0,20.6,0.5,3
13,0.07785,-0.0399,0.3104714,0.2962429,74.2471428571,13.6442857143,25.0428571429,5.78571428571,30.0,21.1,1.8,4
14,-0.038,-0.01683333,0.1193714,0.06638571,74.6,14.6628571429,26.2428571429,6.81428571429,30.6,22.2,0.5,3
15,-0.1552,-0.05275,0.1377571,0.1412143,75.0271428571,14.1842857143,25.0,5.71428571429,29.4,21.7,30.7,1
16,0.0018,,0.2039,0.2098429,72.2857142857,13.8585714286,25.3142857143,6.24285714286,29.4,21.7,11.2,3
17,-0.037,-0.01036667,0.07731429,0.09058571,76.96,15.6714285714,27.0428571429,7.51428571429,31.7,23.3,0.3,5
